timestamp,src_ip,dst_ip,port,protocol,bytes,label
2026-05-04 12:04:56.473699,192.168.1.58,10.0.0.181,21,UDP,3352,normal
2026-05-04 12:04:57.473699,192.168.1.255,10.0.0.7,5555,TCP,61230,suspicious
2026-05-04 12:04:58.473699,192.168.1.100,10.0.0.239,22,TCP,4520,normal
2026-05-04 12:04:59.473699,192.168.1.235,10.0.0.14,80,UDP,461,normal
2026-05-04 12:05:00.473699,192.168.1.243,10.0.0.77,443,UDP,475,normal
2026-05-04 12:05:01.473699,192.168.1.73,10.0.0.96,21,UDP,2870,normal
2026-05-04 12:05:02.473699,192.168.1.166,10.0.0.154,443,UDP,1661,normal
2026-05-04 12:05:03.473699,192.168.1.196,10.0.0.16,80,UDP,387,normal
2026-05-04 12:05:04.473699,192.168.1.254,10.0.0.95,4444,TCP,53562,suspicious
2026-05-04 12:05:05.473699,192.168.1.71,10.0.0.101,80,TCP,4275,normal
2026-05-04 12:05:06.473699,192.168.1.148,10.0.0.184,9999,TCP,22108,suspicious
2026-05-04 12:05:07.473699,192.168.1.246,10.0.0.165,443,UDP,306,normal
2026-05-04 12:05:08.473699,192.168.1.170,10.0.0.104,8080,TCP,3238,normal
2026-05-04 12:05:09.473699,192.168.1.10,10.0.0.195,22,TCP,3181,normal
2026-05-04 12:05:10.473699,192.168.1.54,10.0.0.246,21,UDP,2296,normal
2026-05-04 12:05:11.473699,192.168.1.189,10.0.0.183,8080,UDP,3436,normal
2026-05-04 12:05:12.473699,192.168.1.27,10.0.0.204,21,UDP,2956,normal
2026-05-04 12:05:13.473699,192.168.1.145,10.0.0.146,80,UDP,2797,normal
2026-05-04 12:05:14.473699,192.168.1.244,10.0.0.165,21,TCP,935,normal
2026-05-04 12:05:15.473699,192.168.1.43,10.0.0.214,443,TCP,1758,normal
2026-05-04 12:05:16.473699,192.168.1.68,10.0.0.146,443,TCP,605,normal
2026-05-04 12:05:17.473699,192.168.1.139,10.0.0.71,5555,TCP,39354,suspicious
2026-05-04 12:05:18.473699,192.168.1.140,10.0.0.69,21,UDP,3409,normal
2026-05-04 12:05:19.473699,192.168.1.112,10.0.0.141,22,UDP,3709,normal
2026-05-04 12:05:20.473699,192.168.1.153,10.0.0.145,80,TCP,961,normal
2026-05-04 12:05:21.473699,192.168.1.155,10.0.0.4,443,UDP,1464,normal
2026-05-04 12:05:22.473699,192.168.1.237,10.0.0.213,8080,TCP,3238,normal
2026-05-04 12:05:23.473699,192.168.1.205,10.0.0.25,443,UDP,4408,normal
2026-05-04 12:05:24.473699,192.168.1.237,10.0.0.154,8080,UDP,4192,normal
2026-05-04 12:05:25.473699,192.168.1.115,10.0.0.116,443,UDP,495,normal
2026-05-04 12:05:26.473699,192.168.1.154,10.0.0.232,8080,TCP,4454,normal
2026-05-04 12:05:27.473699,192.168.1.154,10.0.0.135,443,UDP,3448,normal
2026-05-04 12:05:28.473699,192.168.1.67,10.0.0.182,8080,TCP,742,normal
2026-05-04 12:05:29.473699,192.168.1.148,10.0.0.246,443,UDP,2169,normal
2026-05-04 12:05:30.473699,192.168.1.199,10.0.0.170,8080,UDP,3305,normal
2026-05-04 12:05:31.473699,192.168.1.54,10.0.0.199,22,UDP,4167,normal
2026-05-04 12:05:32.473699,192.168.1.36,10.0.0.171,22,UDP,4840,normal
2026-05-04 12:05:33.473699,192.168.1.98,10.0.0.42,21,TCP,987,normal
2026-05-04 12:05:34.473699,192.168.1.192,10.0.0.245,22,UDP,2310,normal
2026-05-04 12:05:35.473699,192.168.1.175,10.0.0.196,22,UDP,2635,normal
2026-05-04 12:05:36.473699,192.168.1.153,10.0.0.84,22,TCP,4188,normal
2026-05-04 12:05:37.473699,192.168.1.104,10.0.0.251,80,UDP,4066,normal
2026-05-04 12:05:38.473699,192.168.1.41,10.0.0.176,443,TCP,2788,normal
2026-05-04 12:05:39.473699,192.168.1.19,10.0.0.71,8080,TCP,662,normal
2026-05-04 12:05:40.473699,192.168.1.23,10.0.0.32,443,TCP,3980,normal
2026-05-04 12:05:41.473699,192.168.1.15,10.0.0.181,22,UDP,3080,normal
2026-05-04 12:05:42.473699,192.168.1.156,10.0.0.169,80,UDP,737,normal
2026-05-04 12:05:43.473699,192.168.1.47,10.0.0.225,22,TCP,4107,normal
2026-05-04 12:05:44.473699,192.168.1.4,10.0.0.121,8080,UDP,4112,normal
2026-05-04 12:05:45.473699,192.168.1.205,10.0.0.227,80,TCP,4543,normal
2026-05-04 12:05:46.473699,192.168.1.117,10.0.0.207,80,TCP,2065,normal
2026-05-04 12:05:47.473699,192.168.1.51,10.0.0.112,21,TCP,1138,normal
2026-05-04 12:05:48.473699,192.168.1.253,10.0.0.40,8080,UDP,1488,normal
2026-05-04 12:05:49.473699,192.168.1.213,10.0.0.22,21,TCP,1210,normal
